no,yes,actual,is_pos,tp,fp,sensitivity,fpr,specificity,precision,seed,groups,train_frac
0.83,0.17,no,FALSE,11,4,1,0.3636363636363637,0.6363636363636364,0.7333333333333333,187,experiment,0.65
0.866,0.134,no,FALSE,11,5,1,0.4545454545454546,0.5454545454545454,0.6875,187,experiment,0.65
0.876,0.124,no,FALSE,11,6,1,0.5454545454545454,0.4545454545454546,0.6470588235294118,187,experiment,0.65
0.884,0.116,no,FALSE,11,7,1,0.6363636363636364,0.3636363636363637,0.6111111111111112,187,experiment,0.65
0.899,0.101,no,FALSE,11,8,1,0.7272727272727273,0.2727272727272727,0.5789473684210527,187,experiment,0.65
0.9,0.1,no,FALSE,11,9,1,0.8181818181818182,0.18181818181818177,0.55,187,experiment,0.65
0.938,0.062,no,FALSE,11,10,1,0.9090909090909092,0.09090909090909094,0.5238095238095238,187,experiment,0.65
0.963,0.037,no,FALSE,11,11,1,1,0,0.5,187,experiment,0.65
0.024,0.976,yes,TRUE,1,0,0.08333333333333333,0,1,1,188,experiment,0.65
0.026,0.974,yes,TRUE,2,0,0.16666666666666666,0,1,1,188,experiment,0.65
0.149,0.851,yes,TRUE,3,0,0.25,0,1,1,188,experiment,0.65
0.162,0.838,yes,TRUE,4,0,0.3333333333333333,0,1,1,188,experiment,0.65
0.184,0.816,yes,TRUE,5,0,0.4166666666666667,0,1,1,188,experiment,0.65
0.289,0.711,no,FALSE,5,1,0.4166666666666667,0.03571428571428571,0.9642857142857144,0.8333333333333334,188,experiment,0.65
0.328,0.672,yes,TRUE,6,1,0.5,0.03571428571428571,0.9642857142857144,0.8571428571428571,188,experiment,0.65
0.348,0.652,no,FALSE,6,2,0.5,0.07142857142857142,0.9285714285714286,0.75,188,experiment,0.65
0.368,0.632,no,FALSE,6,3,0.5,0.10714285714285714,0.8928571428571429,0.6666666666666666,188,experiment,0.65
0.368,0.632,yes,TRUE,7,3,0.5833333333333334,0.10714285714285714,0.8928571428571429,0.7,188,experiment,0.65
0.371,0.629,no,FALSE,7,4,0.5833333333333334,0.14285714285714285,0.8571428571428572,0.6363636363636364,188,experiment,0.65
0.377,0.623,yes,TRUE,8,4,0.6666666666666666,0.14285714285714285,0.8571428571428572,0.6666666666666666,188,experiment,0.65
0.411,0.589,no,FALSE,8,5,0.6666666666666666,0.17857142857142858,0.8214285714285714,0.6153846153846154,188,experiment,0.65
0.479,0.521,yes,TRUE,9,5,0.75,0.17857142857142858,0.8214285714285714,0.6428571428571429,188,experiment,0.65
0.506,0.494,yes,TRUE,10,5,0.8333333333333334,0.17857142857142858,0.8214285714285714,0.6666666666666666,188,experiment,0.65
0.512,0.488,no,FALSE,10,6,0.8333333333333334,0.21428571428571427,0.7857142857142857,0.625,188,experiment,0.65
0.522,0.478,yes,TRUE,11,6,0.9166666666666666,0.21428571428571427,0.7857142857142857,0.6470588235294118,188,experiment,0.65
0.529,0.471,no,FALSE,11,7,0.9166666666666666,0.25,0.75,0.6111111111111112,188,experiment,0.65
0.543,0.457,yes,TRUE,12,7,1,0.25,0.75,0.631578947368421,188,experiment,0.65
0.549,0.451,no,FALSE,12,8,1,0.2857142857142857,0.7142857142857143,0.6,188,experiment,0.65
0.578,0.422,no,FALSE,12,9,1,0.32142857142857145,0.6785714285714286,0.5714285714285714,188,experiment,0.65
0.586,0.414,no,FALSE,12,10,1,0.35714285714285715,0.6428571428571428,0.5454545454545454,188,experiment,0.65
0.601,0.399,no,FALSE,12,11,1,0.3928571428571429,0.6071428571428572,0.5217391304347826,188,experiment,0.65
0.628,0.372,no,FALSE,12,12,1,0.42857142857142855,0.5714285714285714,0.5,188,experiment,0.65
0.636,0.364,no,FALSE,12,13,1,0.4642857142857143,0.5357142857142857,0.48,188,experiment,0.65
0.655,0.345,no,FALSE,12,14,1,0.5,0.5,0.4615384615384616,188,experiment,0.65
0.681,0.319,no,FALSE,12,15,1,0.5357142857142857,0.4642857142857143,0.4444444444444444,188,experiment,0.65
0.705,0.295,no,FALSE,12,16,1,0.5714285714285714,0.4285714285714286,0.42857142857142855,188,experiment,0.65
0.708,0.292,no,FALSE,12,17,1,0.6071428571428571,0.3928571428571429,0.41379310344827586,188,experiment,0.65
0.735,0.265,no,FALSE,12,18,1,0.6428571428571429,0.3571428571428571,0.4,188,experiment,0.65
0.745,0.255,no,FALSE,12,19,1,0.6785714285714286,0.3214285714285714,0.3870967741935484,188,experiment,0.65
0.767,0.233,no,FALSE,12,20,1,0.7142857142857143,0.2857142857142857,0.375,188,experiment,0.65
0.771,0.229,no,FALSE,12,21,1,0.75,0.25,0.3636363636363637,188,experiment,0.65
0.85,0.15,no,FALSE,12,22,1,0.7857142857142857,0.2142857142857143,0.35294117647058826,188,experiment,0.65
0.869,0.131,no,FALSE,12,23,1,0.8214285714285714,0.1785714285714286,0.34285714285714286,188,experiment,0.65
0.882,0.118,no,FALSE,12,24,1,0.8571428571428571,0.1428571428571429,0.3333333333333333,188,experiment,0.65
0.896,0.104,no,FALSE,12,25,1,0.8928571428571429,0.1071428571428571,0.32432432432432434,188,experiment,0.65
0.915,0.085,no,FALSE,12,26,1,0.9285714285714286,0.0714285714285714,0.3157894736842105,188,experiment,0.65
0.925,0.075,no,FALSE,12,27,1,0.9642857142857144,0.0357142857142857,0.3076923076923077,188,experiment,0.65
0.927,0.073,no,FALSE,12,28,1,1,0,0.3,188,experiment,0.65
0.043,0.957,yes,TRUE,1,0,0.06666666666666667,0,1,1,189,experiment,0.65
0.065,0.935,yes,TRUE,2,0,0.13333333333333333,0,1,1,189,experiment,0.65
0.092,0.908,yes,TRUE,3,0,0.2,0,1,1,189,experiment,0.65
0.112,0.888,yes,TRUE,4,0,0.26666666666666666,0,1,1,189,experiment,0.65
0.148,0.852,yes,TRUE,5,0,0.3333333333333333,0,1,1,189,experiment,0.65
0.148,0.852,yes,TRUE,6,0,0.4,0,1,1,189,experiment,0.65
0.17,0.83,yes,TRUE,7,0,0.4666666666666667,0,1,1,189,experiment,0.65
0.21,0.79,yes,TRUE,8,0,0.5333333333333333,0,1,1,189,experiment,0.65
0.252,0.748,yes,TRUE,9,0,0.6,0,1,1,189,experiment,0.65
0.31,0.69,yes,TRUE,10,0,0.6666666666666666,0,1,1,189,experiment,0.65
0.379,0.621,yes,TRUE,11,0,0.7333333333333333,0,1,1,189,experiment,0.65
0.403,0.597,no,FALSE,11,1,0.7333333333333333,0.03703703703703703,0.962962962962963,0.9166666666666666,189,experiment,0.65
0.413,0.587,no,FALSE,11,2,0.7333333333333333,0.07407407407407407,0.925925925925926,0.8461538461538461,189,experiment,0.65
0.415,0.585,yes,TRUE,12,2,0.8,0.07407407407407407,0.925925925925926,0.8571428571428571,189,experiment,0.65
0.432,0.568,no,FALSE,12,3,0.8,0.1111111111111111,0.8888888888888888,0.8,189,experiment,0.65
0.463,0.537,no,FALSE,12,4,0.8,0.14814814814814814,0.8518518518518519,0.75,189,experiment,0.65
0.488,0.512,no,FALSE,12,5,0.8,0.18518518518518515,0.8148148148148149,0.7058823529411765,189,experiment,0.65
0.564,0.436,no,FALSE,12,6,0.8,0.2222222222222222,0.7777777777777778,0.6666666666666666,189,experiment,0.65
0.566,0.434,no,FALSE,12,7,0.8,0.25925925925925924,0.7407407407407407,0.631578947368421,189,experiment,0.65
0.569,0.431,yes,TRUE,13,7,0.8666666666666667,0.25925925925925924,0.7407407407407407,0.65,189,experiment,0.65
0.578,0.422,no,FALSE,13,8,0.8666666666666667,0.2962962962962963,0.7037037037037037,0.6190476190476191,189,experiment,0.65
0.587,0.413,no,FALSE,13,9,0.8666666666666667,0.3333333333333333,0.6666666666666667,0.5909090909090909,189,experiment,0.65
0.593,0.407,yes,TRUE,14,9,0.9333333333333332,0.3333333333333333,0.6666666666666667,0.6086956521739131,189,experiment,0.65
0.682,0.318,yes,TRUE,15,9,1,0.3333333333333333,0.6666666666666667,0.625,189,experiment,0.65
0.706,0.294,no,FALSE,15,10,1,0.3703703703703703,0.6296296296296297,0.6,189,experiment,0.65
0.708,0.292,no,FALSE,15,11,1,0.4074074074074074,0.5925925925925926,0.5769230769230769,189,experiment,0.65
0.759,0.241,no,FALSE,15,12,1,0.4444444444444444,0.5555555555555556,0.5555555555555556,189,experiment,0.65
0.767,0.233,no,FALSE,15,13,1,0.48148148148148145,0.5185185185185186,0.5357142857142857,189,experiment,0.65
0.786,0.214,no,FALSE,15,14,1,0.5185185185185185,0.4814814814814815,0.5172413793103449,189,experiment,0.65
0.802,0.198,no,FALSE,15,15,1,0.5555555555555556,0.4444444444444444,0.5,189,experiment,0.65
0.827,0.173,no,FALSE,15,16,1,0.5925925925925926,0.40740740740740744,0.4838709677419355,189,experiment,0.65
0.831,0.169,no,FALSE,15,17,1,0.6296296296296297,0.3703703703703703,0.46875,189,experiment,0.65
0.842,0.158,no,FALSE,15,18,1,0.6666666666666666,0.33333333333333337,0.4545454545454546,189,experiment,0.65
0.843,0.157,no,FALSE,15,19,1,0.7037037037037037,0.2962962962962963,0.4411764705882353,189,experiment,0.65
0.845,0.155,no,FALSE,15,20,1,0.7407407407407407,0.2592592592592593,0.42857142857142855,189,experiment,0.65
0.866,0.134,no,FALSE,15,21,1,0.7777777777777778,0.2222222222222222,0.4166666666666667,189,experiment,0.65
0.899,0.101,no,FALSE,15,22,1,0.8148148148148148,0.18518518518518523,0.40540540540540543,189,experiment,0.65
0.93,0.07,no,FALSE,15,23,1,0.8518518518518519,0.14814814814814814,0.3947368421052632,189,experiment,0.65
0.933,0.067,no,FALSE,15,24,1,0.8888888888888888,0.11111111111111116,0.38461538461538464,189,experiment,0.65
0.938,0.062,no,FALSE,15,25,1,0.925925925925926,0.07407407407407407,0.375,189,experiment,0.65
0.949,0.051,no,FALSE,15,26,1,0.9629629629629628,0.03703703703703709,0.36585365853658536,189,experiment,0.65
0.96,0.04,no,FALSE,15,27,1,1,0,0.35714285714285715,189,experiment,0.65
0.125,0.875,yes,TRUE,1,0,0.1111111111111111,0,1,1,190,experiment,0.65
0.177,0.823,yes,TRUE,2,0,0.2222222222222222,0,1,1,190,experiment,0.65
0.181,0.819,yes,TRUE,3,0,0.3333333333333333,0,1,1,190,experiment,0.65
0.22,0.78,yes,TRUE,4,0,0.4444444444444444,0,1,1,190,experiment,0.65
0.252,0.748,yes,TRUE,5,0,0.5555555555555556,0,1,1,190,experiment,0.65
0.261,0.739,yes,TRUE,6,0,0.6666666666666666,0,1,1,190,experiment,0.65
0.312,0.688,yes,TRUE,7,0,0.7777777777777778,0,1,1,190,experiment,0.65
0.362,0.638,yes,TRUE,8,0,0.8888888888888888,0,1,1,190,experiment,0.65
0.598,0.402,no,FALSE,8,1,0.8888888888888888,0.07692307692307693,0.9230769230769232,0.8888888888888888,190,experiment,0.65
0.683,0.317,yes,TRUE,9,1,1,0.07692307692307693,0.9230769230769232,0.9,190,experiment,0.65
0.737,0.263,no,FALSE,9,2,1,0.15384615384615383,0.8461538461538461,0.8181818181818182,190,experiment,0.65
0.767,0.233,no,FALSE,9,3,1,0.2307692307692308,0.7692307692307692,0.75,190,experiment,0.65
0.781,0.219,no,FALSE,9,4,1,0.3076923076923077,0.6923076923076923,0.6923076923076923,190,experiment,0.65
0.805,0.195,no,FALSE,9,5,1,0.38461538461538464,0.6153846153846154,0.6428571428571429,190,experiment,0.65
0.818,0.182,no,FALSE,9,6,1,0.4615384615384616,0.5384615384615384,0.6,190,experiment,0.65
0.824,0.176,no,FALSE,9,7,1,0.5384615384615384,0.4615384615384616,0.5625,190,experiment,0.65
0.865,0.135,no,FALSE,9,8,1,0.6153846153846154,0.3846153846153846,0.5294117647058824,190,experiment,0.65
0.87,0.13,no,FALSE,9,9,1,0.6923076923076923,0.3076923076923077,0.5,190,experiment,0.65
0.88,0.12,no,FALSE,9,10,1,0.7692307692307693,0.23076923076923073,0.47368421052631576,190,experiment,0.65
0.891,0.109,no,FALSE,9,11,1,0.8461538461538461,0.15384615384615383,0.45,190,experiment,0.65
0.895,0.105,no,FALSE,9,12,1,0.9230769230769232,0.07692307692307687,0.42857142857142855,190,experiment,0.65
0.915,0.085,no,FALSE,9,13,1,1,0,0.4090909090909091,190,experiment,0.65
0.023,0.977,yes,TRUE,1,0,0.09090909090909093,0,1,1,191,experiment,0.65
0.043,0.957,yes,TRUE,2,0,0.18181818181818185,0,1,1,191,experiment,0.65
0.223,0.777,yes,TRUE,3,0,0.2727272727272727,0,1,1,191,experiment,0.65
0.247,0.753,yes,TRUE,4,0,0.3636363636363637,0,1,1,191,experiment,0.65
0.273,0.727,yes,TRUE,5,0,0.4545454545454546,0,1,1,191,experiment,0.65
0.386,0.614,no,FALSE,5,1,0.4545454545454546,0.09090909090909093,0.9090909090909092,0.8333333333333334,191,experiment,0.65
0.394,0.606,yes,TRUE,6,1,0.5454545454545454,0.09090909090909093,0.9090909090909092,0.8571428571428571,191,experiment,0.65
0.402,0.598,yes,TRUE,7,1,0.6363636363636364,0.09090909090909093,0.9090909090909092,0.875,191,experiment,0.65
0.599,0.401,yes,TRUE,8,1,0.7272727272727273,0.09090909090909093,0.9090909090909092,0.8888888888888888,191,experiment,0.65
0.679,0.321,no,FALSE,8,2,0.7272727272727273,0.18181818181818185,0.8181818181818181,0.8,191,experiment,0.65
0.701,0.299,yes,TRUE,9,2,0.8181818181818182,0.18181818181818185,0.8181818181818181,0.8181818181818182,191,experiment,0.65
0.775,0.225,yes,TRUE,10,2,0.9090909090909092,0.18181818181818185,0.8181818181818181,0.8333333333333334,191,experiment,0.65
0.789,0.211,yes,TRUE,11,2,1,0.18181818181818185,0.8181818181818181,0.8461538461538461,191,experiment,0.65
0.793,0.207,no,FALSE,11,3,1,0.2727272727272727,0.7272727272727273,0.7857142857142857,191,experiment,0.65
0.822,0.178,no,FALSE,11,4,1,0.3636363636363637,0.6363636363636364,0.7333333333333333,191,experiment,0.65
0.842,0.158,no,FALSE,11,5,1,0.4545454545454546,0.5454545454545454,0.6875,191,experiment,0.65
0.873,0.127,no,FALSE,11,6,1,0.5454545454545454,0.4545454545454546,0.6470588235294118,191,experiment,0.65
0.876,0.124,no,FALSE,11,7,1,0.6363636363636364,0.3636363636363637,0.6111111111111112,191,experiment,0.65
0.881,0.119,no,FALSE,11,8,1,0.7272727272727273,0.2727272727272727,0.5789473684210527,191,experiment,0.65
0.899,0.101,no,FALSE,11,9,1,0.8181818181818182,0.18181818181818177,0.55,191,experiment,0.65
0.932,0.068,no,FALSE,11,10,1,0.9090909090909092,0.09090909090909094,0.5238095238095238,191,experiment,0.65
0.948,0.052,no,FALSE,11,11,1,1,0,0.5,191,experiment,0.65
0.043,0.957,yes,TRUE,1,0,0.08333333333333333,0,1,1,192,experiment,0.65
0.065,0.935,yes,TRUE,2,0,0.16666666666666666,0,1,1,192,experiment,0.65
0.23,0.77,yes,TRUE,3,0,0.25,0,1,1,192,experiment,0.65
0.323,0.677,yes,TRUE,4,0,0.3333333333333333,0,1,1,192,experiment,0.65
0.326,0.674,yes,TRUE,5,0,0.4166666666666667,0,1,1,192,experiment,0.65
0.443,0.557,no,FALSE,5,1,0.4166666666666667,0.0588235294117647,0.9411764705882352,0.8333333333333334,192,experiment,0.65
0.45,0.55,yes,TRUE,6,1,0.5,0.0588235294117647,0.9411764705882352,0.8571428571428571,192,experiment,0.65
0.477,0.523,yes,TRUE,7,1,0.5833333333333334,0.0588235294117647,0.9411764705882352,0.875,192,experiment,0.65
0.642,0.358,yes,TRUE,8,1,0.6666666666666666,0.0588235294117647,0.9411764705882352,0.8888888888888888,192,experiment,0.65
0.661,0.339,yes,TRUE,9,1,0.75,0.0588235294117647,0.9411764705882352,0.9,192,experiment,0.65
0.69,0.31,no,FALSE,9,2,0.75,0.1176470588235294,0.8823529411764706,0.8181818181818182,192,experiment,0.65
0.709,0.291,yes,TRUE,10,2,0.8333333333333334,0.1176470588235294,0.8823529411764706,0.8333333333333334,192,experiment,0.65
0.711,0.289,yes,TRUE,11,2,0.9166666666666666,0.1176470588235294,0.8823529411764706,0.8461538461538461,192,experiment,0.65
0.711,0.289,no,FALSE,11,3,0.9166666666666666,0.17647058823529413,0.8235294117647058,0.7857142857142857,192,experiment,0.65
0.715,0.285,yes,TRUE,12,3,1,0.17647058823529413,0.8235294117647058,0.8,192,experiment,0.65
0.777,0.223,no,FALSE,12,4,1,0.2352941176470588,0.7647058823529411,0.75,192,experiment,0.65
0.786,0.214,no,FALSE,12,5,1,0.29411764705882354,0.7058823529411764,0.7058823529411765,192,experiment,0.65
0.787,0.213,no,FALSE,12,6,1,0.35294117647058826,0.6470588235294117,0.6666666666666666,192,experiment,0.65
0.806,0.194,no,FALSE,12,7,1,0.4117647058823529,0.5882352941176471,0.631578947368421,192,experiment,0.65
0.812,0.188,no,FALSE,12,8,1,0.4705882352941176,0.5294117647058824,0.6,192,experiment,0.65
0.839,0.161,no,FALSE,12,9,1,0.5294117647058824,0.4705882352941176,0.5714285714285714,192,experiment,0.65
0.875,0.125,no,FALSE,12,10,1,0.5882352941176471,0.4117647058823529,0.5454545454545454,192,experiment,0.65
0.875,0.125,no,FALSE,12,11,1,0.6470588235294118,0.3529411764705882,0.5217391304347826,192,experiment,0.65
0.88,0.12,no,FALSE,12,12,1,0.7058823529411765,0.2941176470588235,0.5,192,experiment,0.65
0.904,0.096,no,FALSE,12,13,1,0.7647058823529411,0.23529411764705888,0.48,192,experiment,0.65
0.904,0.096,no,FALSE,12,14,1,0.8235294117647058,0.17647058823529416,0.4615384615384616,192,experiment,0.65
0.914,0.086,no,FALSE,12,15,1,0.8823529411764706,0.11764705882352944,0.4444444444444444,192,experiment,0.65
0.936,0.064,no,FALSE,12,16,1,0.9411764705882352,0.05882352941176472,0.42857142857142855,192,experiment,0.65
0.943,0.057,no,FALSE,12,17,1,1,0,0.41379310344827586,192,experiment,0.65
0.146,0.854,yes,TRUE,1,0,0.1,0,1,1,193,experiment,0.65
0.184,0.816,yes,TRUE,2,0,0.2,0,1,1,193,experiment,0.65
0.2,0.8,yes,TRUE,3,0,0.3,0,1,1,193,experiment,0.65
0.22,0.78,yes,TRUE,4,0,0.4,0,1,1,193,experiment,0.65
0.235,0.765,yes,TRUE,5,0,0.5,0,1,1,193,experiment,0.65
0.246,0.754,yes,TRUE,6,0,0.6,0,1,1,193,experiment,0.65
0.346,0.654,yes,TRUE,7,0,0.7,0,1,1,193,experiment,0.65
0.362,0.638,yes,TRUE,8,0,0.8,0,1,1,193,experiment,0.65
0.486,0.514,no,FALSE,8,1,0.8,0.05263157894736842,0.9473684210526316,0.8888888888888888,193,experiment,0.65
0.564,0.436,yes,TRUE,9,1,0.9,0.05263157894736842,0.9473684210526316,0.9,193,experiment,0.65
0.581,0.419,no,FALSE,9,2,0.9,0.10526315789473684,0.8947368421052632,0.8181818181818182,193,experiment,0.65
0.619,0.381,yes,TRUE,10,2,1,0.10526315789473684,0.8947368421052632,0.8333333333333334,193,experiment,0.65
0.627,0.373,no,FALSE,10,3,1,0.15789473684210523,0.8421052631578947,0.7692307692307693,193,experiment,0.65
0.64,0.36,no,FALSE,10,4,1,0.21052631578947367,0.7894736842105263,0.7142857142857143,193,experiment,0.65
0.674,0.326,no,FALSE,10,5,1,0.2631578947368421,0.736842105263158,0.6666666666666666,193,experiment,0.65
0.727,0.273,no,FALSE,10,6,1,0.3157894736842105,0.6842105263157895,0.625,193,experiment,0.65
0.731,0.269,no,FALSE,10,7,1,0.3684210526315789,0.631578947368421,0.5882352941176471,193,experiment,0.65
0.778,0.222,no,FALSE,10,8,1,0.42105263157894735,0.5789473684210527,0.5555555555555556,193,experiment,0.65
0.823,0.177,no,FALSE,10,9,1,0.47368421052631576,0.5263157894736843,0.5263157894736842,193,experiment,0.65
0.824,0.176,no,FALSE,10,10,1,0.5263157894736842,0.4736842105263158,0.5,193,experiment,0.65
0.828,0.172,no,FALSE,10,11,1,0.5789473684210527,0.42105263157894735,0.47619047619047616,193,experiment,0.65
0.829,0.171,no,FALSE,10,12,1,0.631578947368421,0.368421052631579,0.4545454545454546,193,experiment,0.65
0.843,0.157,no,FALSE,10,13,1,0.6842105263157895,0.3157894736842105,0.43478260869565216,193,experiment,0.65
0.848,0.152,no,FALSE,10,14,1,0.7368421052631579,0.26315789473684215,0.4166666666666667,193,experiment,0.65
0.85,0.15,no,FALSE,10,15,1,0.7894736842105263,0.21052631578947367,0.4,193,experiment,0.65
0.877,0.123,no,FALSE,10,16,1,0.8421052631578947,0.1578947368421053,0.38461538461538464,193,experiment,0.65
0.877,0.123,no,FALSE,10,17,1,0.8947368421052632,0.10526315789473684,0.3703703703703703,193,experiment,0.65
0.894,0.106,no,FALSE,10,18,1,0.9473684210526316,0.05263157894736847,0.35714285714285715,193,experiment,0.65
0.895,0.105,no,FALSE,10,19,1,1,0,0.3448275862068966,193,experiment,0.65
0.097,0.903,yes,TRUE,1,0,0.06666666666666667,0,1,1,194,experiment,0.65
0.12,0.88,yes,TRUE,2,0,0.13333333333333333,0,1,1,194,experiment,0.65
0.277,0.723,yes,TRUE,3,0,0.2,0,1,1,194,experiment,0.65
0.296,0.704,yes,TRUE,4,0,0.26666666666666666,0,1,1,194,experiment,0.65
0.32,0.68,yes,TRUE,5,0,0.3333333333333333,0,1,1,194,experiment,0.65
0.336,0.664,yes,TRUE,6,0,0.4,0,1,1,194,experiment,0.65
0.353,0.647,yes,TRUE,7,0,0.4666666666666667,0,1,1,194,experiment,0.65
0.374,0.626,yes,TRUE,8,0,0.5333333333333333,0,1,1,194,experiment,0.65
0.386,0.614,yes,TRUE,9,0,0.6,0,1,1,194,experiment,0.65
0.502,0.498,yes,TRUE,10,0,0.6666666666666666,0,1,1,194,experiment,0.65
0.527,0.473,no,FALSE,10,1,0.6666666666666666,0.0625,0.9375,0.9090909090909092,194,experiment,0.65
0.539,0.461,yes,TRUE,11,1,0.7333333333333333,0.0625,0.9375,0.9166666666666666,194,experiment,0.65
0.641,0.359,yes,TRUE,12,1,0.8,0.0625,0.9375,0.9230769230769232,194,experiment,0.65
0.673,0.327,yes,TRUE,13,1,0.8666666666666667,0.0625,0.9375,0.9285714285714286,194,experiment,0.65
0.753,0.247,yes,TRUE,14,1,0.9333333333333332,0.0625,0.9375,0.9333333333333332,194,experiment,0.65
0.783,0.217,yes,TRUE,15,1,1,0.0625,0.9375,0.9375,194,experiment,0.65
0.785,0.215,no,FALSE,15,2,1,0.125,0.875,0.8823529411764706,194,experiment,0.65
0.788,0.212,no,FALSE,15,3,1,0.1875,0.8125,0.8333333333333334,194,experiment,0.65
0.801,0.199,no,FALSE,15,4,1,0.25,0.75,0.7894736842105263,194,experiment,0.65
0.811,0.189,no,FALSE,15,5,1,0.3125,0.6875,0.75,194,experiment,0.65
0.833,0.167,no,FALSE,15,6,1,0.375,0.625,0.7142857142857143,194,experiment,0.65
0.841,0.159,no,FALSE,15,7,1,0.4375,0.5625,0.6818181818181818,194,experiment,0.65
0.853,0.147,no,FALSE,15,8,1,0.5,0.5,0.6521739130434783,194,experiment,0.65
0.88,0.12,no,FALSE,15,9,1,0.5625,0.4375,0.625,194,experiment,0.65
0.893,0.107,no,FALSE,15,10,1,0.625,0.375,0.6,194,experiment,0.65
0.9,0.1,no,FALSE,15,11,1,0.6875,0.3125,0.5769230769230769,194,experiment,0.65
0.909,0.091,no,FALSE,15,12,1,0.75,0.25,0.5555555555555556,194,experiment,0.65
0.912,0.088,no,FALSE,15,13,1,0.8125,0.1875,0.5357142857142857,194,experiment,0.65
0.928,0.072,no,FALSE,15,14,1,0.875,0.125,0.5172413793103449,194,experiment,0.65
0.929,0.071,no,FALSE,15,15,1,0.9375,0.0625,0.5,194,experiment,0.65
0.933,0.067,no,FALSE,15,16,1,1,0,0.4838709677419355,194,experiment,0.65
0.143,0.857,yes,TRUE,1,0,0.1111111111111111,0,1,1,195,experiment,0.65
0.201,0.799,yes,TRUE,2,0,0.2222222222222222,0,1,1,195,experiment,0.65
0.204,0.796,yes,TRUE,3,0,0.3333333333333333,0,1,1,195,experiment,0.65
0.231,0.769,yes,TRUE,4,0,0.4444444444444444,0,1,1,195,experiment,0.65
